Table Name,Rows,Columns,ML: Loading,ML: Compute Time,ML: Loading,ML: Validation Time,ML: Total,Naive: Loading,Naive: Compute Time,Naive: Total
100-10.parquet,100,10,0.003594331443309784,0.5915184356272221,0.00030392780900001526,0.00041240453720092773,0.5958332754671574,0.0028793923556804657,0.0008412376046180725,0.003721758723258972
1000-10.parquet,1000,10,0.003159433603286743,0.4497200474143028,0.0003013014793395996,0.00040707364678382874,0.4535917676985264,0.002337474375963211,0.0008781850337982178,0.0032166652381420135
10000-10.parquet,10000,10,0.0035699941217899323,0.4681558273732662,0.00031220167875289917,0.0006282143294811249,0.47266992926597595,0.003059539943933487,0.0020799338817596436,0.005140416324138641
100000-10.parquet,100000,10,0.008570186793804169,0.4525020718574524,0.0004123672842979431,0.001953084021806717,0.463442150503397,0.007344290614128113,0.011375337839126587,0.018720708787441254
1000000-10.parquet,1000000,10,0.05222736671566963,0.44859811291098595,0.0015025809407234192,0.023275606334209442,0.5256112664937973,0.03972192481160164,0.22990943863987923,0.2696325294673443
10000000-10.parquet,10000000,10,0.5066260434687138,0.5800044275820255,0.015221290290355682,1.027972687035799,2.129834558814764,0.46156540513038635,9.929904241114855,10.391471900045872
100000000-10.parquet,100000000,10,4.631699085235596,1.5350088030099869,0.13866880908608437,12.333831921219826,18.63921792805195,4.463025860488415,124.31139340996742,128.77442268282175
5000000-10.parquet,5000000,10,0.18969999626278877,0.4546840190887451,0.2432195320725441,0.7498165294528008,1.637429118156433,0.18273965641856194,4.601004756987095,4.783746883273125
50000000-10.parquet,50000000,10,2.462217979133129,0.9454962834715843,0.0001959092915058136,0.0002466067671775818,3.408161662518978,2.258600179105997,55.49386381357908,57.75246661528945
