Table Name,Rows,Columns,ML: Loading I,ML: Compute Time,ML: Loading II,ML: Validation Time,ML: Total,Naive: Loading,Naive: Compute Time,Naive: Total,True Pos,True Neg,False Pos,False Neg
100-10.parquet,100,10,0.02870500087738037,0.8869058154523373,0.0003033056855201721,9.176880121231079e-05,0.9160092212259769,0.004383627325296402,0.0006694905459880829,0.005054384469985962,1,9,0,0
1000-10.parquet,1000,10,0.004199665039777756,0.8907075524330139,0.00030250102281570435,0.0002431124448776245,0.895456325262785,0.003435421735048294,0.0018563717603683472,0.005292631685733795,1,9,0,0
10000-10.parquet,10000,10,0.004949584603309631,0.8880405873060226,0.0003452412784099579,0.002484988421201706,0.8958234861493111,0.004125889390707016,0.021027032285928726,0.025153804570436478,1,9,0,0
100000-10.parquet,100000,10,0.010104428976774216,0.8910182416439056,0.00041792169213294983,0.0260109044611454,0.927555724978447,0.008365370333194733,0.2497785948216915,0.25814590975642204,1,9,0,0
1000000-10.parquet,1000000,10,0.041984960436820984,0.890258576720953,0.0013010762631893158,0.4537958987057209,1.3873470723628998,0.04092787578701973,4.595291152596474,4.636222615838051,1,9,0,0
10000000-10.parquet,10000000,10,0.47884343191981316,0.8896633312106133,0.014504712074995041,6.324937559664249,7.707958463579416,0.5739316791296005,62.76288386806846,63.33681931346655,1,9,0,0
100000000-10.parquet,100000000,10,4.506525691598654,0.891926072537899,0.13528462126851082,86.05893059447408,91.59267535060644,4.6381912007927895,860.6989355869591,865.3371300920844,1,9,0,0
5000000-10.parquet,5000000,10,0.188467126339674,0.8907838687300682,0.0951584167778492,2.9008297994732857,4.07524823024869,0.18523585051298141,29.00506427884102,29.19030323252082,1,9,0,0
50000000-10.parquet,50000000,10,2.271187085658312,0.8972101099789143,0.06751078739762306,37.934197310358286,41.170114289969206,2.1985963955521584,380.84594275802374,383.04454235360026,1,9,0,0
