Table Name,Rows,Columns,ML: Loading I,ML: Compute Time,ML: Loading II,ML: Validation Time,ML: Total,Naive: Loading,Naive: Compute Time,Naive: Total,True Pos,True Neg,False Pos,False Neg
100-10.parquet,100,10,0.029420580714941025,0.8881039917469025,0.00029401853680610657,0.00011556968092918396,0.9179383404552937,0.005428925156593323,0.0005112141370773315,0.005941648036241531,2,8,0,0
1000-10.parquet,1000,10,0.003967754542827606,0.8880614414811134,0.0003461576998233795,0.00044407323002815247,0.8928226828575134,0.0037807077169418335,0.0018844418227672577,0.005666039884090424,2,8,0,0
10000-10.parquet,10000,10,0.005411151796579361,0.887775830924511,0.0005065277218818665,0.004395589232444763,0.8980922512710094,0.0045871734619140625,0.021052390336990356,0.025640610605478287,2,8,0,0
100000-10.parquet,100000,10,0.009501930326223373,0.8885413408279419,0.0005131550133228302,0.05047636479139328,0.94903614372015,0.009724665433168411,0.25472990795969963,0.2644568048417568,2,8,0,0
1000000-10.parquet,1000000,10,0.04174082353711128,0.8887490779161453,0.002147939056158066,0.9143454469740391,1.8469935804605484,0.04664692282676697,4.524759396910667,4.571409687399864,2,8,0,0
10000000-10.parquet,10000000,10,0.4758501946926117,0.8871351070702076,0.02832590416073799,12.598019436001778,13.989340964704752,0.4551050402224064,62.937237195670605,63.39234608411789,2,8,0,0
100000000-10.parquet,100000000,10,4.417922019958496,0.8866364322602749,0.26894594356417656,172.9646793268621,178.53819336369634,4.407194871455431,857.7153232730925,862.1225224398077,2,8,0,0
5000000-10.parquet,5000000,10,0.24396423250436783,0.8998953215777874,0.014746095985174179,5.810014374554157,6.968630138784647,0.17905296757817268,28.99024271965027,29.169299233704805,2,8,0,0
50000000-10.parquet,50000000,10,2.3841563761234283,0.8903036899864674,0.13719072937965393,76.13707283511758,79.54873308166862,2.1958479546010494,378.13370064273477,380.32955257222056,2,8,0,0
