Table Name,Rows,Columns,ML: Loading I,ML: Compute Time,ML: Loading II,ML: Validation Time,ML: Total,Naive: Loading,Naive: Compute Time,Naive: Total,True Pos,True Neg,False Pos,False Neg
100-10.parquet,100,10,0.024844244122505188,0.8919231668114662,0.0036023221909999847,0.00017311051487922668,0.9205462858080864,0.003917519003152847,0.0004581250250339508,0.004376798868179321,2,8,0,0
1000-10.parquet,1000,10,0.0021701082587242126,0.8911768607795238,0.0038069039583206177,0.0004683658480644226,0.8976253941655159,0.0026727616786956787,0.0018721707165241241,0.004545968025922775,2,8,0,0
10000-10.parquet,10000,10,0.0027526356279850006,0.907630767673254,0.004185464233160019,0.004687957465648651,0.9192611537873745,0.00397162139415741,0.020993255078792572,0.024965986609458923,2,8,0,0
100000-10.parquet,100000,10,0.008191566914319992,0.8946920745074749,0.006617926061153412,0.05061868578195572,0.9601240009069443,0.00902581587433815,0.25189315155148506,0.26092100143432617,2,8,0,0
1000000-10.parquet,1000000,10,0.03134283795952797,0.8965608142316341,0.025714896619319916,0.8932073786854744,1.846831887960434,0.040201764553785324,4.531164441257715,4.5713698752224445,2,8,0,0
10000000-10.parquet,10000000,10,0.2369004674255848,0.8948973380029202,0.24085859209299088,12.558826670050621,13.931489769369364,0.4738454818725586,62.99334982410073,63.467199221253395,2,8,0,0
100000000-10.parquet,100000000,10,1.5862345285713673,0.8959560990333557,2.1712424643337727,171.4376025684178,176.09104147925973,4.355079133063555,857.0782249718904,861.4333076775074,2,8,0,0
5000000-10.parquet,5000000,10,0.11889180168509483,0.8976881802082062,0.10559763386845589,5.756130203604698,6.878313854336739,0.18742753937840462,28.854615341871977,29.042045678943396,2,8,0,0
50000000-10.parquet,50000000,10,1.1762193031609058,0.8963117264211178,1.1688458994030952,76.25790759176016,79.49929356575012,2.2302582524716854,381.729300647974,383.959562048316,2,8,0,0
